OrderID,OrderDate,CustomerID,ProductID,RegionID,ChannelID,Quantity,UnitPrice,DiscountAmount,CostAmount
108478,2024-05-06,C0073,P005,R1,C1,1,6368.65,408.43,2280.0
108479,2024-05-06,C0381,P007,R1,C1,2,12720.13,1051.22,8160.0
108480,2024-05-06,C0058,P009,R1,C2,1,28165.95,1514.61,8960.0
108481,2024-05-06,C0384,P011,R1,C2,1,530.43,5.94,250.0
108482,2024-05-06,C0158,P010,R1,C1,3,1609.83,295.03,2025.0
108483,2024-05-06,C0285,P011,R1,C2,2,492.19,42.49,500.0
108484,2024-05-06,C0422,P003,R2,C2,2,58979.09,8050.83,33000.0
108485,2024-05-06,C0253,P007,R2,C1,1,12714.1,849.57,4080.0
108486,2024-05-06,C0147,P010,R2,C2,2,1447.18,0.0,1350.0
108487,2024-05-06,C0196,P012,R2,C2,5,1220.97,211.66,2520.0
108488,2024-05-06,C0032,P003,R3,C1,1,56375.18,948.54,16500.0
108489,2024-05-06,C0406,P005,R3,C1,5,5624.66,2655.25,11400.0
108490,2024-05-06,C0218,P012,R3,C2,2,1118.29,88.79,1008.0
108491,2024-05-06,C0438,P012,R3,C1,3,1219.49,208.4,1512.0
108492,2024-05-06,C0072,P012,R3,C1,2,1186.51,11.83,1008.0
108493,2024-05-07,C0235,P006,R1,C1,1,2486.14,299.43,1000.0
108494,2024-05-07,C0203,P008,R1,C1,3,34332.97,6432.32,31500.0
108495,2024-05-07,C0029,P007,R1,C1,5,12131.82,750.32,20400.0
108496,2024-05-07,C0194,P009,R1,C2,2,28767.01,2419.58,17920.0
108497,2024-05-07,C0445,P010,R1,C2,4,1509.71,725.99,2700.0
108498,2024-05-07,C0381,P011,R1,C1,2,481.06,3.65,500.0
108499,2024-05-07,C0375,P011,R1,C2,2,484.16,0.0,500.0
108500,2024-05-07,C0104,P010,R1,C2,1,1352.82,0.0,675.0
108501,2024-05-07,C0120,P003,R2,C1,1,50405.36,3744.7,16500.0
108502,2024-05-07,C0378,P007,R2,C2,1,12056.76,918.98,4080.0
108503,2024-05-07,C0253,P010,R2,C2,1,1374.93,63.7,675.0
108504,2024-05-07,C0034,P012,R2,C1,5,1248.74,318.93,2520.0
108505,2024-05-07,C0270,P005,R3,C1,1,5890.98,192.02,2280.0
108506,2024-05-07,C0337,P005,R3,C2,1,6167.11,23.44,2280.0
108507,2024-05-07,C0075,P008,R3,C2,1,32829.57,2490.7,10500.0
108508,2024-05-07,C0116,P007,R3,C1,1,11599.82,544.66,4080.0
108509,2024-05-08,C0262,P003,R1,C1,1,56766.55,4572.82,16500.0
108510,2024-05-08,C0183,P005,R1,C1,4,5938.65,1259.77,9120.0
108511,2024-05-08,C0474,P009,R1,C1,1,28224.73,651.41,8960.0
108512,2024-05-08,C0296,P006,R3,C1,1,2196.79,10.79,1000.0
108513,2024-05-09,C0020,P003,R1,C2,5,52167.4,8537.81,82500.0
108514,2024-05-09,C0357,P004,R1,C1,1,2816.46,234.95,1200.0
108515,2024-05-09,C0333,P004,R1,C1,4,3133.8,1460.92,4800.0
108516,2024-05-09,C0168,P005,R1,C1,1,6001.77,274.93,2280.0
108517,2024-05-09,C0322,P005,R1,C2,1,5951.89,354.0,2280.0
108518,2024-05-09,C0197,P007,R1,C2,1,12179.21,718.48,4080.0
108519,2024-05-09,C0107,P007,R1,C2,4,12155.55,1347.83,16320.0
108520,2024-05-09,C0351,P011,R1,C1,2,498.21,67.72,500.0
108521,2024-05-09,C0163,P011,R2,C2,1,514.73,19.29,250.0
108522,2024-05-09,C0467,P011,R2,C2,1,478.05,8.14,250.0
108523,2024-05-09,C0393,P001,R3,C1,1,16322.63,1620.83,5250.0
108524,2024-05-09,C0189,P004,R3,C2,2,2905.31,159.85,2400.0
108525,2024-05-09,C0432,P006,R3,C1,2,2495.31,443.76,2000.0
108526,2024-05-10,C0122,P003,R1,C1,3,54014.48,6954.42,49500.0
108527,2024-05-10,C0489,P001,R1,C1,1,13485.71,400.39,5250.0
108528,2024-05-10,C0188,P002,R1,C2,2,22816.78,1198.65,14080.0
108529,2024-05-10,C0397,P006,R1,C2,4,2629.79,737.7,4000.0
108530,2024-05-10,C0364,P005,R2,C2,1,6296.16,475.87,2280.0
108531,2024-05-10,C0175,P008,R2,C2,1,35584.05,1303.63,10500.0
108532,2024-05-10,C0278,P009,R2,C2,1,28211.98,295.47,8960.0
108533,2024-05-10,C0212,P007,R2,C1,3,12405.18,1091.43,12240.0
108534,2024-05-10,C0455,P012,R2,C2,2,1191.66,178.71,1008.0
108535,2024-05-10,C0499,P005,R3,C2,1,5608.78,0.0,2280.0
108536,2024-05-11,C0140,P001,R1,C1,1,14746.38,284.47,5250.0
108537,2024-05-11,C0063,P002,R1,C1,4,21718.93,7302.51,28160.0
108538,2024-05-11,C0046,P006,R1,C1,2,2595.66,70.31,2000.0
108539,2024-05-11,C0394,P009,R1,C1,1,25786.02,715.59,8960.0
108540,2024-05-11,C0402,P012,R1,C1,1,1186.46,1.3,504.0
108541,2024-05-11,C0191,P011,R1,C1,1,491.29,31.54,250.0
108542,2024-05-11,C0156,P012,R1,C1,1,1207.14,33.15,504.0
108543,2024-05-11,C0096,P001,R2,C1,1,15061.95,1014.68,5250.0
108544,2024-05-11,C0487,P004,R2,C2,1,2977.32,195.18,1200.0
108545,2024-05-11,C0160,P003,R2,C1,1,50315.9,1382.34,16500.0
108546,2024-05-11,C0317,P009,R2,C1,1,29015.06,2482.46,8960.0
108547,2024-05-11,C0008,P003,R3,C2,3,55460.1,11053.33,49500.0
108548,2024-05-11,C0181,P004,R3,C1,1,3099.13,287.47,1200.0
108549,2024-05-12,C0390,P001,R1,C1,3,14121.7,2116.29,15750.0
108550,2024-05-12,C0426,P009,R1,C2,1,27676.06,1593.92,8960.0
108551,2024-05-12,C0219,P011,R1,C1,1,527.87,14.9,250.0
108552,2024-05-12,C0355,P012,R1,C2,2,1195.6,256.46,1008.0
108553,2024-05-12,C0089,P011,R1,C2,1,514.41,0.0,250.0
108554,2024-05-12,C0497,P002,R3,C1,2,23716.6,2611.4,14080.0
108555,2024-05-12,C0228,P011,R3,C2,2,501.61,14.93,500.0
108556,2024-05-13,C0168,P002,R1,C1,1,22030.47,1654.35,7040.0
108557,2024-05-13,C0360,P005,R1,C1,1,5501.43,189.82,2280.0
108558,2024-05-13,C0168,P006,R1,C2,2,2616.37,312.7,2000.0
108559,2024-05-13,C0109,P001,R2,C1,5,14257.66,1345.43,26250.0
108560,2024-05-13,C0186,P004,R2,C1,1,3193.77,0.0,1200.0
108561,2024-05-13,C0192,P006,R2,C2,2,2519.19,225.36,2000.0
108562,2024-05-13,C0083,P011,R2,C2,2,494.14,48.11,500.0
108563,2024-05-13,C0146,P004,R3,C2,1,3085.81,57.07,1200.0
108564,2024-05-13,C0185,P003,R3,C1,1,51550.49,52.7,16500.0
108565,2024-05-13,C0491,P006,R3,C2,2,2487.66,53.92,2000.0
108566,2024-05-13,C0497,P008,R3,C1,1,35810.94,3058.93,10500.0
108567,2024-05-13,C0444,P008,R3,C1,1,35750.72,1062.39,10500.0
108568,2024-05-13,C0307,P012,R3,C2,1,1203.29,16.37,504.0
108569,2024-05-14,C0173,P004,R1,C1,1,2939.32,139.96,1200.0
108570,2024-05-14,C0197,P001,R1,C1,1,15282.19,0.0,5250.0
108571,2024-05-14,C0341,P012,R1,C1,4,1118.62,376.18,2016.0
108572,2024-05-14,C0171,P010,R1,C2,1,1571.57,96.67,675.0
108573,2024-05-14,C0088,P012,R1,C2,1,1149.15,41.24,504.0
108574,2024-05-14,C0066,P004,R2,C1,4,3119.41,857.14,4800.0
108575,2024-05-14,C0428,P009,R2,C1,1,27233.1,2681.39,8960.0
108576,2024-05-14,C0398,P001,R3,C1,1,14124.09,791.58,5250.0
108577,2024-05-14,C0267,P006,R3,C1,1,2458.67,140.24,1000.0
108578,2024-05-14,C0036,P006,R3,C1,1,2538.47,113.38,1000.0
108579,2024-05-14,C0406,P009,R3,C2,1,27833.82,1912.61,8960.0
108580,2024-05-14,C0208,P007,R3,C1,1,12295.79,392.8,4080.0
108581,2024-05-15,C0006,P003,R1,C1,1,55614.21,4494.16,16500.0
108582,2024-05-15,C0420,P001,R1,C1,1,14345.13,986.71,5250.0
108583,2024-05-15,C0195,P005,R1,C1,1,5686.96,71.33,2280.0
108584,2024-05-15,C0283,P005,R1,C1,4,6580.75,989.31,9120.0
108585,2024-05-15,C0145,P008,R1,C2,2,35817.23,2032.12,21000.0
108586,2024-05-15,C0283,P008,R1,C2,2,36442.16,1450.99,21000.0
108587,2024-05-15,C0360,P010,R1,C2,1,1557.17,78.97,675.0
108588,2024-05-15,C0258,P003,R2,C1,1,56001.97,4460.76,16500.0
108589,2024-05-15,C0153,P004,R2,C2,1,2985.55,118.93,1200.0
108590,2024-05-15,C0293,P006,R2,C2,1,2454.71,153.33,1000.0
108591,2024-05-15,C0335,P008,R2,C2,3,34114.87,5507.03,31500.0
108592,2024-05-15,C0119,P003,R3,C1,2,57077.45,12304.53,33000.0
108593,2024-05-16,C0209,P004,R1,C1,1,3016.09,171.49,1200.0
108594,2024-05-16,C0447,P007,R1,C2,2,11095.67,2058.02,8160.0
108595,2024-05-16,C0066,P003,R2,C1,2,58415.45,8673.57,33000.0
108596,2024-05-16,C0184,P006,R2,C1,1,2596.37,87.65,1000.0
108597,2024-05-16,C0196,P011,R2,C1,4,476.67,87.29,1000.0
108598,2024-05-16,C0068,P012,R2,C2,2,1145.37,132.35,1008.0
108599,2024-05-16,C0071,P012,R2,C2,1,1226.5,65.42,504.0
108600,2024-05-16,C0337,P002,R3,C2,1,21154.06,1091.47,7040.0
108601,2024-05-16,C0385,P012,R3,C2,1,1267.47,59.61,504.0
108602,2024-05-17,C0478,P001,R1,C2,1,15035.56,817.85,5250.0
108603,2024-05-17,C0099,P009,R1,C2,2,28654.77,2406.56,17920.0
108604,2024-05-17,C0336,P004,R2,C2,1,3037.61,185.52,1200.0
108605,2024-05-17,C0460,P008,R2,C2,1,35585.67,1036.4,10500.0
108606,2024-05-17,C0398,P001,R3,C2,1,14861.7,457.06,5250.0
108607,2024-05-18,C0401,P001,R1,C1,1,13956.47,1014.32,5250.0
108608,2024-05-18,C0140,P006,R1,C2,1,2389.62,179.21,1000.0
108609,2024-05-18,C0489,P010,R1,C2,1,1546.21,156.37,675.0
108610,2024-05-18,C0175,P003,R2,C2,2,53168.41,8021.85,33000.0
108611,2024-05-18,C0069,P003,R3,C2,5,49627.91,11084.55,82500.0
108612,2024-05-18,C0438,P004,R3,C2,1,2865.37,0.0,1200.0
108613,2024-05-18,C0419,P007,R3,C2,1,11333.36,1277.56,4080.0
108614,2024-05-19,C0195,P001,R1,C2,1,15585.37,793.43,5250.0
108615,2024-05-19,C0118,P005,R1,C1,1,5980.94,89.93,2280.0
108616,2024-05-19,C0193,P006,R2,C1,2,2364.48,234.29,2000.0
108617,2024-05-19,C0443,P007,R2,C2,1,12613.91,364.54,4080.0
108618,2024-05-19,C0054,P010,R2,C2,1,1599.38,88.73,675.0
108619,2024-05-19,C0482,P006,R3,C2,1,2394.62,241.69,1000.0
108620,2024-05-19,C0438,P009,R3,C1,2,29741.68,2189.36,17920.0
108621,2024-05-20,C0144,P004,R1,C2,1,2938.54,310.31,1200.0
108622,2024-05-20,C0310,P002,R1,C1,2,20866.29,2264.85,14080.0
108623,2024-05-20,C0166,P001,R1,C1,1,16223.28,1053.63,5250.0
108624,2024-05-20,C0402,P012,R1,C2,1,1122.79,18.17,504.0
108625,2024-05-20,C0230,P012,R1,C2,2,1148.83,32.12,1008.0
108626,2024-05-20,C0169,P011,R1,C2,1,540.88,9.92,250.0
108627,2024-05-20,C0407,P004,R3,C1,1,3160.44,245.12,1200.0
108628,2024-05-20,C0406,P005,R3,C2,3,6144.23,994.86,6840.0
108629,2024-05-20,C0072,P011,R3,C1,1,525.98,0.0,250.0
108630,2024-05-21,C0240,P002,R1,C1,2,23209.6,3817.11,14080.0
108631,2024-05-21,C0498,P001,R1,C1,1,14270.27,688.99,5250.0
108632,2024-05-21,C0143,P004,R1,C2,1,3164.49,0.0,1200.0
108633,2024-05-21,C0091,P006,R1,C1,1,2661.21,23.17,1000.0
108634,2024-05-21,C0244,P004,R2,C1,1,3076.09,0.0,1200.0
108635,2024-05-21,C0311,P001,R3,C1,1,14700.02,862.96,5250.0
108636,2024-05-21,C0019,P005,R3,C1,1,6069.55,130.16,2280.0
108637,2024-05-22,C0178,P006,R1,C1,1,2688.51,303.49,1000.0
108638,2024-05-22,C0328,P007,R1,C2,1,11113.22,1071.63,4080.0
108639,2024-05-22,C0065,P010,R1,C2,1,1428.74,0.0,675.0
108640,2024-05-22,C0056,P004,R2,C1,1,2902.91,68.12,1200.0
108641,2024-05-22,C0415,P001,R2,C1,2,14366.02,1389.87,10500.0
108642,2024-05-22,C0250,P006,R2,C1,1,2445.94,125.12,1000.0
108643,2024-05-22,C0233,P011,R2,C2,1,450.5,34.83,250.0
108644,2024-05-22,C0373,P011,R2,C1,1,466.56,27.83,250.0
108645,2024-05-23,C0394,P004,R1,C1,3,3062.0,455.39,3600.0
108646,2024-05-23,C0062,P001,R1,C1,2,14445.82,1839.99,10500.0
108647,2024-05-23,C0347,P002,R1,C1,5,21258.45,9555.82,35200.0
108648,2024-05-23,C0291,P001,R1,C2,1,15181.14,789.43,5250.0
108649,2024-05-23,C0235,P005,R1,C1,2,5599.72,658.44,4560.0
108650,2024-05-23,C0334,P006,R1,C2,1,2534.54,135.64,1000.0
108651,2024-05-23,C0360,P009,R1,C1,3,30613.13,6514.5,26880.0
108652,2024-05-23,C0478,P008,R1,C1,2,32215.62,3051.65,21000.0
108653,2024-05-23,C0089,P011,R1,C2,1,492.25,20.89,250.0
108654,2024-05-23,C0470,P004,R2,C1,4,3092.23,465.86,4800.0
108655,2024-05-23,C0152,P004,R2,C2,1,2777.56,187.91,1200.0
108656,2024-05-23,C0294,P006,R2,C1,1,2583.51,58.37,1000.0
108657,2024-05-23,C0305,P005,R2,C2,2,6474.81,545.15,4560.0
108658,2024-05-23,C0266,P005,R2,C1,4,6169.73,685.53,9120.0
108659,2024-05-23,C0075,P006,R3,C1,1,2499.35,202.25,1000.0
108660,2024-05-24,C0264,P006,R2,C1,1,2742.85,284.28,1000.0
108661,2024-05-24,C0056,P005,R2,C2,1,5567.0,293.52,2280.0
108662,2024-05-24,C0266,P011,R2,C2,2,470.03,45.09,500.0
108663,2024-05-24,C0021,P011,R2,C2,1,450.65,30.5,250.0
108664,2024-05-24,C0072,P004,R3,C2,5,3192.36,1850.02,6000.0
108665,2024-05-24,C0206,P003,R3,C1,1,47901.58,3331.13,16500.0
108666,2024-05-24,C0423,P006,R3,C1,1,2331.85,56.38,1000.0
108667,2024-05-24,C0423,P006,R3,C1,3,2623.09,75.69,3000.0
108668,2024-05-24,C0162,P010,R3,C2,2,1556.59,144.54,1350.0
108669,2024-05-25,C0040,P009,R1,C1,1,27669.07,2875.11,8960.0
108670,2024-05-25,C0170,P009,R1,C2,1,27746.3,1394.73,8960.0
108671,2024-05-25,C0474,P011,R1,C2,1,468.95,34.31,250.0
108672,2024-05-25,C0292,P003,R2,C1,1,57828.36,2776.38,16500.0
108673,2024-05-25,C0494,P006,R2,C1,5,2490.12,937.58,5000.0
108674,2024-05-25,C0361,P007,R3,C1,2,12208.23,414.7,8160.0
108675,2024-05-25,C0433,P012,R3,C2,2,1146.72,246.35,1008.0
108676,2024-05-26,C0383,P012,R1,C2,1,1231.21,79.48,504.0
108677,2024-05-26,C0233,P004,R2,C1,1,3030.5,92.63,1200.0
108678,2024-05-26,C0225,P003,R2,C1,1,53538.7,2760.01,16500.0
108679,2024-05-26,C0174,P005,R2,C1,1,6314.23,408.63,2280.0
108680,2024-05-26,C0010,P006,R2,C1,4,2528.51,795.29,4000.0
108681,2024-05-26,C0387,P012,R2,C2,1,1149.43,86.43,504.0
108682,2024-05-26,C0002,P011,R2,C2,1,491.58,12.15,250.0
108683,2024-05-26,C0076,P007,R3,C1,1,12251.76,249.97,4080.0
108684,2024-05-26,C0216,P011,R3,C1,3,481.13,129.94,750.0
108685,2024-05-27,C0195,P001,R1,C2,1,15968.24,708.05,5250.0
108686,2024-05-27,C0038,P006,R1,C1,1,2395.71,139.38,1000.0
108687,2024-05-27,C0430,P007,R1,C1,2,11907.04,898.93,8160.0
108688,2024-05-27,C0104,P011,R1,C2,5,504.45,42.68,1250.0
108689,2024-05-27,C0085,P005,R2,C2,3,5693.21,0.0,6840.0
108690,2024-05-27,C0125,P009,R2,C2,1,31332.08,1769.19,8960.0
108691,2024-05-27,C0434,P010,R2,C1,1,1364.15,87.58,675.0
108692,2024-05-27,C0332,P010,R2,C2,3,1534.93,85.85,2025.0
108693,2024-05-27,C0373,P010,R2,C2,1,1642.17,0.0,675.0
108694,2024-05-27,C0312,P007,R3,C2,1,12038.84,1432.75,4080.0
108695,2024-05-27,C0454,P011,R3,C1,4,521.36,75.25,1000.0
108696,2024-05-28,C0254,P001,R1,C2,3,15665.81,2160.55,15750.0
108697,2024-05-28,C0351,P005,R1,C1,2,5663.38,821.52,4560.0
108698,2024-05-28,C0205,P005,R1,C1,1,5819.48,208.97,2280.0
108699,2024-05-28,C0177,P007,R1,C2,2,12275.46,1850.89,8160.0
108700,2024-05-28,C0016,P010,R1,C2,1,1511.45,68.62,675.0
108701,2024-05-28,C0474,P011,R1,C1,1,498.25,39.64,250.0
108702,2024-05-28,C0480,P003,R2,C1,1,49115.23,3849.99,16500.0
108703,2024-05-28,C0359,P006,R2,C2,1,2463.04,69.55,1000.0
108704,2024-05-28,C0250,P012,R2,C2,3,1189.38,54.09,1512.0
108705,2024-05-28,C0370,P005,R3,C2,1,6171.81,409.9,2280.0
108706,2024-05-28,C0300,P005,R3,C1,2,6184.27,1492.02,4560.0
108707,2024-05-28,C0176,P009,R3,C2,1,29127.28,617.61,8960.0
108708,2024-05-28,C0032,P008,R3,C2,4,33632.49,4117.14,42000.0
108709,2024-05-28,C0259,P012,R3,C2,1,1308.16,76.15,504.0
108710,2024-05-29,C0402,P006,R1,C1,1,2717.43,195.22,1000.0
108711,2024-05-29,C0245,P011,R1,C2,2,486.03,80.63,500.0
108712,2024-05-29,C0449,P004,R3,C2,2,2811.23,607.22,2400.0
108713,2024-05-29,C0132,P002,R3,C2,1,22991.42,1647.69,7040.0
108714,2024-05-29,C0421,P004,R3,C1,2,3030.81,516.15,2400.0
108715,2024-05-29,C0082,P007,R3,C1,1,13162.65,656.81,4080.0
108716,2024-05-29,C0369,P009,R3,C1,1,27424.21,1595.45,8960.0
108717,2024-05-29,C0217,P007,R3,C2,1,12197.42,70.82,4080.0
108718,2024-05-29,C0024,P012,R3,C1,1,1119.57,59.08,504.0
108719,2024-05-30,C0230,P003,R1,C2,1,55322.83,697.41,16500.0
108720,2024-05-30,C0183,P004,R1,C1,1,3307.3,116.07,1200.0
108721,2024-05-30,C0161,P005,R1,C2,2,5348.67,201.94,4560.0
108722,2024-05-30,C0380,P008,R1,C2,1,35280.08,0.0,10500.0
108723,2024-05-30,C0404,P003,R2,C1,1,53394.42,3363.5,16500.0
108724,2024-05-30,C0395,P004,R2,C1,4,3433.45,567.29,4800.0
108725,2024-05-30,C0492,P003,R2,C1,1,50366.37,1767.49,16500.0
108726,2024-05-30,C0027,P007,R2,C1,1,12676.07,578.95,4080.0
108727,2024-05-30,C0030,P012,R3,C2,1,1290.7,28.78,504.0
108728,2024-05-31,C0166,P003,R1,C1,5,52268.1,0.0,82500.0
108729,2024-05-31,C0284,P006,R1,C1,1,2451.5,239.88,1000.0
108730,2024-05-31,C0262,P008,R1,C2,1,35303.06,1672.72,10500.0
108731,2024-05-31,C0380,P008,R1,C1,2,39783.63,2979.69,21000.0
108732,2024-05-31,C0098,P012,R1,C1,1,1204.52,53.76,504.0
108733,2024-05-31,C0367,P012,R1,C1,1,1109.52,51.72,504.0
108734,2024-05-31,C0186,P003,R2,C1,3,53536.31,1426.84,49500.0
108735,2024-05-31,C0480,P006,R2,C2,2,2229.71,206.97,2000.0
108736,2024-05-31,C0373,P009,R2,C1,2,28322.83,5439.29,17920.0
108737,2024-05-31,C0482,P002,R3,C1,2,22733.29,2991.32,14080.0
108738,2024-06-01,C0420,P001,R1,C1,1,14734.91,1513.19,5250.0
108739,2024-06-01,C0409,P002,R1,C1,5,23275.41,0.0,35200.0
108740,2024-06-01,C0408,P006,R1,C1,2,2522.17,602.05,2000.0
108741,2024-06-01,C0229,P009,R1,C1,1,28000.65,889.34,8960.0
108742,2024-06-01,C0431,P012,R1,C2,3,1228.39,158.69,1512.0
108743,2024-06-01,C0477,P008,R2,C2,2,32574.3,7638.46,21000.0
108744,2024-06-01,C0358,P009,R2,C2,1,27356.45,2734.15,8960.0
108745,2024-06-01,C0134,P012,R2,C2,4,1168.02,300.11,2016.0
108746,2024-06-01,C0472,P009,R3,C2,1,28445.65,771.29,8960.0
108747,2024-06-02,C0383,P010,R1,C1,1,1400.9,98.99,675.0
108748,2024-06-02,C0191,P010,R1,C1,4,1429.53,197.05,2700.0
108749,2024-06-02,C0163,P003,R2,C1,1,59902.77,2140.99,16500.0
108750,2024-06-02,C0096,P004,R2,C2,3,3139.56,0.0,3600.0
108751,2024-06-02,C0429,P004,R2,C1,1,3153.03,55.54,1200.0
108752,2024-06-02,C0184,P005,R2,C1,1,6258.79,0.0,2280.0
108753,2024-06-02,C0305,P009,R2,C2,1,26034.78,886.94,8960.0
108754,2024-06-02,C0154,P007,R2,C2,1,12059.98,281.64,4080.0
108755,2024-06-02,C0299,P010,R2,C1,2,1488.16,112.97,1350.0
108756,2024-06-02,C0109,P010,R2,C1,2,1654.9,151.85,1350.0
108757,2024-06-02,C0272,P012,R3,C1,3,1071.89,312.45,1512.0
108758,2024-06-03,C0126,P007,R1,C2,2,11174.55,2222.79,8160.0
108759,2024-06-03,C0038,P010,R1,C1,3,1454.99,257.25,2025.0
108760,2024-06-03,C0153,P003,R2,C1,1,52818.98,2750.0,16500.0
108761,2024-06-03,C0241,P005,R2,C1,1,6015.72,413.1,2280.0
108762,2024-06-03,C0405,P005,R2,C1,1,5418.41,87.06,2280.0
108763,2024-06-03,C0308,P004,R3,C1,3,2925.18,0.0,3600.0
108764,2024-06-03,C0059,P009,R3,C1,1,27556.37,2550.79,8960.0
108765,2024-06-03,C0180,P010,R3,C2,1,1564.99,106.17,675.0
108766,2024-06-03,C0236,P011,R3,C1,2,544.86,42.84,500.0
108767,2024-06-04,C0463,P004,R1,C1,1,2882.9,273.86,1200.0
108768,2024-06-04,C0231,P004,R1,C1,1,2929.99,163.2,1200.0
108769,2024-06-04,C0284,P009,R1,C1,1,28351.19,3350.93,8960.0
108770,2024-06-04,C0404,P010,R2,C1,2,1455.88,108.08,1350.0
108771,2024-06-04,C0494,P012,R2,C2,1,1137.16,78.27,504.0
108772,2024-06-04,C0009,P006,R3,C1,1,2651.92,189.7,1000.0
108773,2024-06-04,C0311,P006,R3,C1,1,2415.73,171.34,1000.0
108774,2024-06-04,C0189,P009,R3,C1,2,26927.72,4084.02,17920.0
108775,2024-06-04,C0181,P012,R3,C2,1,1288.94,73.16,504.0
108776,2024-06-04,C0423,P011,R3,C1,2,490.84,57.51,500.0
108777,2024-06-05,C0302,P005,R1,C2,2,6168.3,677.09,4560.0
108778,2024-06-05,C0453,P005,R1,C1,3,5924.71,1792.35,6840.0
108779,2024-06-05,C0452,P002,R2,C1,4,22587.66,1688.65,28160.0
108780,2024-06-05,C0002,P006,R2,C1,1,2538.23,111.84,1000.0
108781,2024-06-05,C0039,P009,R2,C2,1,28848.54,2273.05,8960.0
108782,2024-06-05,C0212,P007,R2,C1,1,11754.62,784.02,4080.0
108783,2024-06-05,C0136,P012,R2,C1,3,1186.82,335.08,1512.0
108784,2024-06-05,C0490,P003,R3,C2,5,55562.28,9163.13,82500.0
108785,2024-06-05,C0221,P004,R3,C1,1,3071.05,189.94,1200.0
108786,2024-06-05,C0149,P006,R3,C1,5,2628.55,326.41,5000.0
108787,2024-06-06,C0122,P005,R1,C1,1,6080.77,375.17,2280.0
108788,2024-06-06,C0173,P008,R1,C1,2,33756.2,799.02,21000.0
108789,2024-06-06,C0467,P001,R2,C1,1,13913.54,790.51,5250.0
108790,2024-06-06,C0159,P003,R2,C1,2,53790.41,3099.66,33000.0
108791,2024-06-06,C0001,P001,R2,C1,2,15476.23,3912.92,10500.0
108792,2024-06-06,C0010,P006,R2,C1,1,2448.28,33.22,1000.0
108793,2024-06-06,C0085,P006,R2,C1,1,2490.49,186.05,1000.0
108794,2024-06-06,C0378,P007,R2,C1,1,11940.59,526.84,4080.0
108795,2024-06-06,C0225,P011,R2,C2,1,480.0,37.43,250.0
108796,2024-06-06,C0292,P011,R2,C2,2,477.33,55.54,500.0
108797,2024-06-06,C0354,P002,R3,C1,1,22821.46,456.18,7040.0
108798,2024-06-06,C0013,P005,R3,C1,1,6518.91,332.39,2280.0
108799,2024-06-06,C0206,P008,R3,C2,1,33783.72,3018.56,10500.0
108800,2024-06-07,C0381,P002,R1,C2,5,19687.46,9637.2,35200.0
108801,2024-06-07,C0177,P002,R1,C1,2,22759.77,3021.17,14080.0
108802,2024-06-07,C0099,P009,R1,C1,1,27823.27,2491.39,8960.0
108803,2024-06-07,C0010,P004,R2,C1,2,2753.92,113.34,2400.0
108804,2024-06-07,C0214,P006,R2,C2,2,2496.18,552.03,2000.0
108805,2024-06-07,C0257,P006,R2,C1,1,2322.11,45.09,1000.0
108806,2024-06-07,C0244,P007,R2,C2,2,11936.73,680.23,8160.0
108807,2024-06-07,C0266,P011,R2,C2,1,531.64,34.27,250.0
108808,2024-06-07,C0287,P011,R2,C2,2,465.21,42.23,500.0
108809,2024-06-07,C0082,P011,R3,C2,1,491.63,21.47,250.0
108810,2024-06-07,C0019,P012,R3,C2,2,1133.34,18.38,1008.0
108811,2024-06-08,C0202,P005,R1,C1,1,6144.05,544.17,2280.0
108812,2024-06-08,C0399,P009,R1,C2,2,26310.18,1352.76,17920.0
108813,2024-06-08,C0461,P010,R1,C2,5,1415.93,207.43,3375.0
108814,2024-06-08,C0292,P006,R2,C1,1,2618.08,159.25,1000.0
108815,2024-06-08,C0266,P006,R2,C1,1,2537.19,100.98,1000.0
108816,2024-06-08,C0131,P008,R2,C2,2,35123.82,2187.44,21000.0
108817,2024-06-08,C0127,P012,R2,C2,1,1123.13,95.88,504.0
108818,2024-06-09,C0123,P002,R1,C1,5,20929.47,8679.39,35200.0
108819,2024-06-09,C0254,P005,R1,C1,1,5727.0,264.34,2280.0
108820,2024-06-09,C0493,P006,R1,C1,3,2253.25,0.0,3000.0
108821,2024-06-09,C0371,P009,R1,C2,3,30505.33,6968.66,26880.0
108822,2024-06-09,C0318,P010,R1,C1,1,1573.89,0.0,675.0
108823,2024-06-09,C0329,P009,R2,C1,4,28351.75,4025.94,35840.0
108824,2024-06-09,C0154,P010,R2,C2,2,1455.18,274.38,1350.0
108825,2024-06-09,C0162,P006,R3,C1,1,2408.05,129.13,1000.0
108826,2024-06-09,C0189,P010,R3,C2,1,1449.91,54.98,675.0
108827,2024-06-09,C0059,P011,R3,C2,3,568.37,107.89,750.0
108828,2024-06-10,C0163,P006,R2,C1,3,2293.26,432.56,3000.0
108829,2024-06-10,C0127,P005,R2,C1,2,6100.88,286.28,4560.0
108830,2024-06-10,C0030,P003,R3,C1,2,52365.03,5148.03,33000.0
108831,2024-06-11,C0476,P006,R1,C2,3,2476.34,1043.62,3000.0
108832,2024-06-11,C0380,P008,R1,C2,4,32267.21,5917.89,42000.0
108833,2024-06-11,C0049,P005,R2,C1,2,6064.4,450.88,4560.0
108834,2024-06-11,C0373,P007,R2,C2,1,12696.23,603.37,4080.0
